ability_id,en,icon
3060202853105664,Bastila's Sash,bastilassash
3194102753525760,Melee Attack,lightsaber_generic
2443660297764864,Shield Boost,forceArmor
2059728876208128,Rocket Burst,stimpack
3198887347093504,Spotter,riflerangefinderdevice
3404006395215872,Anodyne Might Stim,heavy_duty_might_stim
2823236622483456,Plague Enhancer,minorpinkadrenal
2165797388550144,Bulwark Burst,flankingshot
3724780322684928,Shield Overcharge,absorbtionField
1582326081388800,Stunned (Force),stunned
1582326081388544,Backhand,backhand
3417617146576896,Power Surge,hk51assassinate
3696218790166806,Asleep (Tech),blinded
3696218790166812,Zapped,carbonitegrenade
3696218790166528,Electro-Stasis,electricshield
2750398272110860,Immobilized,immobilized
2750398272110592,Jet Charge,jetcharge
800551839203328,Jet Blade,force_charge
3493281585430794,Berserk,berserk
3493281585430528,Zen,jkmiralukansurvivor
3318480711450624,Savanna Nekarr Cat,pet.dog.manka.a02_v05
2878860743934211,Knockdown,thrown
3493225750855680,Saber Reflect,saberreflectjuggernaut
1385878572236800,Scanned,electrocution
3445014742958080,Flame Sweep,flamingsweep
2509111304388608,Leaping Smash,backflips
2522455767777537,Shield Probe,absorbtionfield
2522455767777280,proximity_probe,absorbtionfield
2074366124752896,Medical Pack,stickygrenade
2487353000067331,Slowed (Force),movementslowed
2487353000067339,Knockdown,thrown
2487353000067072,Earth Shatter,upheaval
3437799197900800,Spear Toss,assassinate
3684759817420800,Decelerate Beam,ionclip
1773800018411520,Anti Cover Grenade,research
3393522380046684,Stunned,stunned
3393522380046692,Slowed (Physical),movementslowed
3393522380046704,Unshakable,unleash
3393522380046336,Boltstorm,abl_tr_co_boltstorm
2854104552439808,Stockstrike,stockStrike
3647062889463808,Critical Surge,mysticalupgrade5
3569809312710656,Deadeye Shot,rifleshot
3272906813472768,Sickly,darkaffliction
2303236342022144,Defense Screen Projector,takeportablecover
3713110896541696,Opening...,key
2697999671099392,Enrage,bloodthirst
3245732555391256,Expiatory Mote,mysticalupgrade5
3245732555391265,Expiatory Paralysis,stunned
3245732555390976,Expiatory Mote,thrown
967166505517056,Shadowsight,unleash
1679250608357632,Stunned (Force),stunned
1679250608357672,Slowed (Force),movementslowed
1679250608357376,Force Stun,forcestun
3535453869310404,Knocked Down,backflips
3535453869309952,Orbital Multistrike,explosivefuel
2879127031906304,Concussion Charge,vanguard
1792152413667590,Burning (Physical),burned
1792152413667840,Bastioned,block
1792152413667328,V-4 Pyro Grenade,diplomacy
2466140156592386,Shield Boost,stwilekrogue
2466140156592128,Survival Instinct,stwilekrogue
1957027618226176,Sabotage,detonateprobe
3431305207349248,Headbutt,animalSkull
3428672392397076,Shocked,shock
801093005082995,Heat Exhaustion,burned
801093005082624,Heat Exhaustion,burned
1661490918588673,Shocked (Tech),shocked
1661490918588674,Slowed (Tech),movementslowed
1661490918588416,Interrogation Probe,sonicprobe
2140779204050944,Duel of the Fates,backflips
937028720001024,Fake Death,stimpack
3014508696043520,Discharge,discharge
2453757765878218,Immobilized (Force),immobilized
2453757765878226,Slowed (Force),movementSlowed
2453757765877760,Force Pull,forcePull
3426735362146304,Intimidating Presence,darkblood
3574357683077120,Juvenile Canyon Rancor,pet.rancor.a01_v02
2141346139734016,Unearthed Power,plainholocron2
3724840452227356,Knockdown,thrown
3724840452227072,Call Lightning,abl_si_so_tempest_mastery
3663267801071616,Heroic Transport,prioritytransport2
2439090452561920,Power Boost,hk51assassinate
810361544507392,Hidden Buff,stimpack
3302752541212672,Shield Overcharge,absorbtionField
879407438757888,Speed Boost,speed
3130468518068224,Overload,lastresort
3728607138545664,Critical Surge,mysticalupgrade5
3064862892621824,Laser Defense Grid,slash
3302164130693120,Shield Boost,forceArmor
2439567193931776,Power Boost,hk51assassinate
3241927214366720,Orlean Fortune Hunter,veh.pl.mt.speeder.treasure.hunter
2837203856130306,Cover,portablecover
2925332290076672,Excavation Probe,sonicprobe
2437965171130368,Critical Boost,identifyWeakness
2968363567415296,Mark of Death,deathfield
3503705471057920,Mind Trap,mtx_toy_mind_trap
3024541739646976,Shadow Nekarr Cat,pet.dog.manka02.04
3646096521822208,Heroic Transport,prioritytransport2
3255288857624576,Volcanic Kell Drake,pet.kelldragon.a01_v03
2785462385115397,Ignored,cc_passive
2785462385115136,Threat Assessment,ambush
3420615033749778,Magnetically Levitated,skydrop
3420615033749504,Ravager Electro-Pulse Nova,telekineticblast
2952480778354688,Accessing,complexaccesscard
3215822403141890,"Digital Stasis (Physical, Tech)",stunned
3215822403141632,Digital Stasis,stunned
3566850080243712,Deploy Subsurface Probe,biocell_memory_core
1520225149255936,Single Focus,force
1520225149255938,Broad Focus,healing
2304181234827264,Activate Beacon,becomevanished
2528000570556672,Immobilized,immobilized
2528000570556416,Rifle Rush,forceCharge
3496713264300032,Force Synergy,vengefulstrike
2506517144142081,Poisoned (Physical),lifedrain
2506517144141824,Toxic Dart,toxicdart
2541662861525256,Asleep [Mental],blinded
2541662861524992,Concussive Round,concussionmissiles
3647810213773312,Power Surge,hk51assassinate
2748834904014848,Rally,snipe
3765226029711644,Incapacitated (Mental),blinded
3765226029711650,Bastioned,block
3765226029711360,V-2 Seismic Grenade,diplomacy
3237301534588928,Nightmare,nightmare
3553990948159488,Med Scan,advancedmedicalprobe
3261104243343360,Nano-Infused Tech Adrenal,heavydutyyellowstimpack
3666158314061824,Heroic Transport,prioritytransport2
3257784233623808,Stunned,stunned
3257784233623816,Stunned,stunned
3257784233623822,Stunned,stunned
3257784233623862,Bastioned,block
3257784233623552,V-7 Electro-Stun Grenade,remotedetonationmine
996200484438016,Zealous Strike,momentousblow
2695628849152263,Burning (Physical),burned
2695628849152548,Bastioned,block
2695628849152000,Wynz-Tek Firestorm,diplomacy
3288016508420096,Melee Attack,lightsaber_generic
3417630031478784,Healing Resonance,koltoStream
3450701279657984,Random Blast,barrage
1792027859615744,Barrage,rioteer
2140774909083648,Duel of the Fates,backflips
2212608237109248,Cyro Round,cryobanGrenade
2951514410713088,Launching Probe,remotecontrol
3574361978044416,Juvenile Marsh Rancor,pet.rancor.a01_v03
2443273750708224,Critical Boost,identifyWeakness
3657409465679872,Heroic Transport,prioritytransport2
3340939095441408,Force Distortion,forcethrow
3317016127602952,Taunt Immunity,cc_aggressive
3317016127602688,Sovereignty of Raptus,veh.pl.mt.mtx.dom.throne.02
3412162538111261,Renewal,abl_sijc_sosa_renewal
3412162538111262,Protected,cbt_st_protected
3412162538110976,Resurgence,smugglerrecuperate
3325021946642720,Hull Resonance,spvp_damageovertime
3325021946642721,Engine Slowed,spvp_servojammer
3325021946642432,Seismic Mine,energyrebounder
810687962021888,Weapon Proficiency: Assault Cannon,assaultCannon
808785291509760,Cc Stun Debuff,stimpack
814806835658752,Escape,escape
3034063682142208,Simple Debuff,bloomingshot
3665904910991360,Heroic Transport,prioritytransport2
962330372342034,Knockdown,thrown
962330372341760,Spike,spike
2877258721132544,Baradium Explosive Pack,explosiveprobe
3367052496601088,Shield Boost,forceArmor
3575581748756480,Low Slash,lowslash
2848370771099648,Kolto Projection,koltostream
1538337026342912,Slicing...,toolgun
3655665708957696,Power Surge,hk51assassinate
3435720433729536,Soresu Form,soresu
3771565401440256,Celebration Sequence,chaffflare
3675121910808864,Burning (Physical),burned
3675121910808870,Bastioned,block
3675121910808576,V-0.1 Pyro Grenade,diplomacy
3255284562657280,Swamp Kell Drake,pet.kelldragon.a01_v02
3121629475373056,Quick Travel Pass,starmap
2176354418163712,Czerka Invader,mount.speederbike.modeld.04
3727889879007232,T7 Get to It,levelup
2882502876200960,Shield Overcharge,absorbtionField
2518667606622467,Afraid (Mental),afraid
2518667606622208,Terrifying Roar,afraid
2512302465089536,Grapple,grapple
2520853744975872,Ranged Attack,blaster_generic
3327220969897984,Safety Overrides,immolate
3129454905786625,Haggling,suckerpunch
3129454905786628,Negotiations Ended,cc_aggressive
3460841697444169,Burning (Cauterize),vicioussaber
3460841697443840,Cauterize,vicioussaber
3066602354376964,Slowed (Physical),movementSlowed
3066602354376704,Dual Saber Throw,conaldualsaberthrowmarauder
3765221734744348,Incapacitated (Mental),blinded
3765221734744354,Bastioned,block
3765221734744064,V-1 Seismic Grenade,diplomacy
2455175105085440,Forcequake,forcequake
2776898220326912,Enraged,bloodthirst
2508471354261504,More Hitpoints,stimpack
3175840552583424,Stunned,stunned
3175840552583432,Stunned,stunned
3175840552583438,Stunned,stunned
3175840552583468,Bastioned,block
3175840552583168,V-6 Electro-Stun Grenade,remotedetonationmine
1792143823732998,Burning (Physical),burned
1792143823733242,Bastioned,block
1792143823732736,V-2 Pyro Grenade,diplomacy
809657169870848,Buff Hunters,stimpack
2519359096356864,Enrage,bloodthirst
3311771972534272,Woodland Varactyl,mtx_mount_varactyl_woodland
975399957823488,Recklessness,chargedgauntlets
2915045843402752,Mortar Impact,marktarget
2140770614116352,Duel of the Fates,backflips
3724398070595860,Knockdown,thrown
3724398070595914,Knockdown,thrown
3724398070595584,Shield Rush,weakenresolve
3770483069681932,Slowed (Physical),movementslowed
3770483069681664,Tranquilizer Dart,toxicdart
2293993572401152,Rapid Shots,flurryofbolts
3010248088485888,Purple Deletion Protocol,voiletdatadisk
3574366273011712,Juvenile Mountain Rancor,pet.rancor.a01_v04
2296248430231814,Carbonized,carbonized
2296248430231552,Carbonize,carbonize
2437033163227136,Critical Boost,identifyWeakness
1580204367544320,Extreme Heat,firebomb
808308550140414,Stunned (Force),stunned
808308550140662,Shock (Twin Surge),shock
808308550139904,Shock,shock
3014555940683776,Voltaic Slash,vampiricslash
3549245009297697,Knocked Out,thermaldetonator
3549245009297408,Electricity,thermaldetonator
2816313135202562,Interrupted,scatterclip
2816313135202304,Stockstrike,stockStrike
2879225816154112,Salvo,missilesalvo
3628925242572800,Force Rend,abl_sw_ma_force_gash
3403705747505152,Anodyne Absorb Adrenal,heavydutyorangeadrenal
2528339872972800,Flaregun,virtualitem_flaregun
3248064722632704,Full Auto,fullAuto
2443909405868032,Alacrity Boost,attackSlowed
2438197099364352,Shield Boost,forceArmor
2075384032002048,Burst,chargedburst
2275112896167936,Spawn Adds,stimpack
3131610979368960,Flame Sweep,flamingsweep
2438235754070016,Shield Boost,forceArmor
3157977783599104,Ranged Attack,blaster_generic
3381633910571269,Brutal Pounce,stunned
3381633910571273,Brutal Focus,unleash
3381633910571008,Brutal Pounce,forcecrush
2498528504971566,Crushing Darkness (Any),darkaffliction
2498528504971264,Crushing Darkness,darkaffliction
3306042486161408,Pulse Beam,slash
2292245520711680,Medical Probe,surgicalprobe
1392991038078976,Laser Shot,snipe
3666480436609024,Heroic Transport,prioritytransport2
2541469587996931,Immobilized,immobilized
2541469587996672,Jet Charge,jetcharge
2765847269474304,Lasershot,railshot
2484217673940992,Prototype Battle Fortitude Stim,lesserorangeadrenal
3255280267689984,Desert Kell Drake,pet.kelldragon.a01_v01
998906313834496,Backhand,backhand
2778891085152256,Incinerator,thermaldetonation
2518444268322816,Force Push,forcepush
3655923406995717,Overloaded Energy Shield,abl_bhtr_ptvg_reflective_armor
3655923406995737,Knockdown,thrown
3655923406995749,Slowed (All),movementslowed
3655923406995456,Rocket Slam,jetboost
811504005808128,Accessing,datapad
3707381410169096,Bleeding (Physical),bloomingshot
3707381410168832,Bayonet Strike,stockStrike
2767191594237952,Accessing the Emplacement,disabledpowercell
3385284632772608,Ground Smash,animalskull
3394939719254016,Cull,abl_ag_sn_Cull
3023416458215684,Lifeforce Draining (Mental),darkaffliction
3023416458215689,Thrown,thrown
3023416458215424,Consume Lifeforce,darkaffliction
2510142096539910,Foul Wound,rupture
2510142096539648,Bleed,impale
2821230872756224,Saturation Fire,fullauto
3277042866978816,Cover Dive,disengagegunslinger
3020942557052928,Doom,instantdeathdevice
2306994438406144,Healing Mucus,mucus
3459828085162258,Sanguinary Shot,damagevulnerability
3459828085161984,Sanguinary Shot,rupture
2997268697317376,Blindside,hk51blindside
3303173448007680,Primary Surge,debufftimer
1792148118700294,Burning (Physical),burned
1792148118700544,Bastioned,block
1792148118700032,V-3 Pyro Grenade,diplomacy
2832028420538368,Explosive Round,rifleGrenade
2776107946344448,Ranged Attack,blaster_generic
2813852118941696,Assault,assault
2139421994385408,Duel of the Fates,backflips
3316234443554816,Health of the Void,darkaffliction
2292159621365760,Sweeping Gunfire,sweepinggunfire
3574370567979008,Juvenile Nocturnal Rancor,pet.rancor.a01_v05
955230791401472,Unnatural Heat,burned
3696021221670912,Mass Force Pull,forcePull
3428663802462208,Energize,backlash
992738740797440,Charged Gauntlets,linetheshot
3470380819808256,[skull_thranta_flame],unnaturalEndurance
2518096375971840,Rifle Shot,rifleshot
3668052394639620,Bleeding (Physical),bloomingshot
3668052394639360,Bite,predatorteeth
2955319751737603,Magnetically Shielded,shockwave
2955319751737344,Magnetic Shield,shockwave
811190473195520,Meditating...,introspection
3321208015683584,Flamecrest Exoboar,pet.exoboar.a01_v02
3075106389622784,Magnetize,ionclip
3569512959967232,Mending,koltoinjection
875086701658112,Mind Snap,mentalblock
3277661342269713,Touched (Right Hand),animaltaloncolorvariant1
2522232429478146,Absorbtion Shield,absorbtionfield
2522232429477888,Absorption Shield,absorbtionfield
2730134616408323,Immobilized (Force),immobilized
2730134616408367,Bastioned,block
2730134616408064,Wynz-Tek Rakata Cryo-Shock,diplomacy
2821187923083264,Snipe,snipe
3286483205095424,Missile Barrage,missilesalvo
3655657119023104,Power Surge,hk51assassinate
3058411851743492,Frenzied,berserk
3058411851743232,Frenzied Onslaught,berserk
3755824346300416,Cutting Swipe,animaltaloncolorvariant1
2442943038226432,Ranged Attack,blaster_generic
2484221968908288,Prototype Field Tech Fortitude Stim,orangeadrenal
3487062472785920,Crush,forcequake
3256671837094361,Charged Plating,chargedplating
3256671837094452,Slowed,movementslowed
3256671837094460,Electrified,chargedplating
3256671837093888,Charged Plating,chargedplating
2045259131387904,Missile Salvo,missilesalvo
2307823367094272,Blaster Whip,pistolwhip
2292443089207296,Anti-Personnel Blast,spaceupgradepowertoshields
3759376284254208,Eternal Empire Command Walker,mount_walker_zakuul_v01
3073856554139648,Energy Charging,emittermatrix1_str
2879084082233344,Heatseeker Missiles,heatseekermissiles
2454560924762112,Summon Republic Medical Droid,datapad
2497540662493184,Combat Support Cylinder,emittermatrix2
2626497055555584,Crush,forcequake
3021672701493248,Voltaic Slash,vampiricslash
1465928172699648,Stealth Screen,feint
1987414511845376,Turret Anger,shock
3391632594436376,Overwhelmed (Mental),cbt_st_overwhelmed
3391632594436096,Plasma Barrage,suckerpunch
3320520820916224,Irradiated Varactyl,mtx_mount_varactyl_irradiated
3058227168149504,Model Thranta Corvette,veh.mini.rep.destroyer
